0.1,0.1,0
0.1,0.15,0
0.1,0.2,0
0.1,0.25,0
0.1,0.3,0
0.1,0.35,0
0.1,0.4,0
0.15,0.1,0
0.15,0.15,0
0.15,0.2,0
0.15,0.25,0
0.15,0.3,0
0.15,0.35,0
0.15,0.4,0
0.2,0.1,0
0.2,0.15,0
0.2,0.2,0
0.2,0.25,0
0.2,0.3,0
0.2,0.35,0
0.2,0.4,0
0.25,0.1,0
0.25,0.15,0
0.25,0.2,0
0.25,0.25,0
0.25,0.3,0
0.25,0.35,0
0.25,0.4,0
0.3,0.1,0
0.3,0.15,0
0.3,0.2,0
0.3,0.25,0
0.3,0.3,0
0.3,0.35,0
0.3,0.4,0
0.35,0.1,0
0.35,0.15,0
0.35,0.2,0
0.35,0.25,0
0.35,0.3,0
0.35,0.35,0
0.35,0.4,0
0.4,0.1,0
0.4,0.15,0
0.4,0.2,0
0.4,0.25,0
0.4,0.3,0
0.4,0.35,0
0.4,0.4,0
0.45,0.1,0
0.45,0.15,0
0.45,0.2,0
0.45,0.25,0
0.45,0.3,0
0.45,0.35,0
0.45,0.4,0
0.5,0.1,0
0.5,0.15,0
0.5,0.2,0
0.5,0.25,0
0.5,0.3,0
0.5,0.35,0
0.5,0.4,0
0.55,0.1,0
0.55,0.15,0
0.55,0.2,0
0.55,0.25,0
0.55,0.3,0
0.55,0.35,0
0.55,0.4,0
0.6,0.1,0
0.6,0.15,0
0.6,0.2,0
0.6,0.25,0
0.6,0.3,0
0.6,0.35,0
0.6,0.4,0
0.65,0.1,0
0.65,0.15,0
0.65,0.2,0
0.65,0.25,0
0.65,0.3,0
0.65,0.35,0
0.65,0.4,0
0.7,0.1,0
0.7,0.15,0
0.7,0.2,0
0.7,0.25,0
0.7,0.3,0
0.7,0.35,0
0.7,0.4,0
0.75,0.1,0
0.75,0.15,0
0.75,0.2,0
0.75,0.25,0
0.75,0.3,0
0.75,0.35,0
0.75,0.4,0
0.8,0.1,0
0.8,0.15,0
0.8,0.2,0
0.8,0.25,0
0.8,0.3,0
0.8,0.35,0
0.8,0.4,0
0.85,0.1,0
0.85,0.15,0
0.85,0.2,0
0.85,0.25,0
0.85,0.3,0
0.85,0.35,0
0.85,0.4,0
0.9,0.1,0
0.9,0.15,0
0.9,0.2,0
0.9,0.25,0
0.9,0.3,0
0.9,0.35,0
0.9,0.4,0
0.95,0.1,0
0.95,0.15,0
0.95,0.2,0
0.95,0.25,0
0.95,0.3,0
0.95,0.35,0
0.95,0.4,0
0.06,0.52,1
0.075,0.52,1
0.075,0.55,1
0.09,0.52,1
0.09,0.55,1
0.09,0.58,1
0.09,0.61,1
0.105,0.52,1
0.105,0.55,1
0.105,0.58,1
0.105,0.61,1
0.105,0.64,1
0.12,0.52,1
0.12,0.55,1
0.12,0.58,1
0.12,0.61,1
0.12,0.64,1
0.12,0.67,1
0.12,0.7,1
0.135,0.52,1
0.135,0.55,1
0.135,0.58,1
0.135,0.61,1
0.135,0.64,1
0.135,0.67,1
0.135,0.7,1
0.135,0.73,1
0.15,0.52,1
0.15,0.55,1
0.15,0.58,1
0.15,0.61,1
0.15,0.64,1
0.15,0.67,1
0.15,0.7,1
0.15,0.73,1
0.15,0.76,1
0.15,0.79,1
0.165,0.52,1
0.165,0.55,1
0.165,0.58,1
0.165,0.61,1
0.165,0.64,1
0.165,0.67,1
0.165,0.7,1
0.165,0.73,1
0.165,0.76,1
0.165,0.79,1
0.165,0.82,1
0.18,0.52,1
0.18,0.55,1
0.18,0.58,1
0.18,0.61,1
0.18,0.64,1
0.18,0.67,1
0.18,0.7,1
0.18,0.73,1
0.18,0.76,1
0.18,0.79,1
0.18,0.82,1
0.18,0.85,1
0.18,0.88,1
0.195,0.52,1
0.195,0.55,1
0.195,0.58,1
0.195,0.61,1
0.195,0.64,1
0.195,0.67,1
0.195,0.7,1
0.195,0.73,1
0.195,0.76,1
0.195,0.79,1
0.195,0.82,1
0.195,0.85,1
0.195,0.88,1
0.195,0.91,1
0.21,0.52,1
0.21,0.55,1
0.21,0.58,1
0.21,0.61,1
0.21,0.64,1
0.21,0.67,1
0.21,0.7,1
0.21,0.73,1
0.21,0.76,1
0.21,0.79,1
0.21,0.82,1
0.21,0.85,1
0.21,0.88,1
0.21,0.91,1
0.225,0.52,1
0.225,0.55,1
0.225,0.58,1
0.225,0.61,1
0.225,0.64,1
0.225,0.67,1
0.225,0.7,1
0.225,0.73,1
0.225,0.76,1
0.225,0.79,1
0.225,0.82,1
0.225,0.85,1
0.24,0.52,1
0.24,0.55,1
0.24,0.58,1
0.24,0.61,1
0.24,0.64,1
0.24,0.67,1
0.24,0.7,1
0.24,0.73,1
0.24,0.76,1
0.24,0.79,1
0.24,0.82,1
0.255,0.52,1
0.255,0.55,1
0.255,0.58,1
0.255,0.61,1
0.255,0.64,1
0.255,0.67,1
0.255,0.7,1
0.255,0.73,1
0.255,0.76,1
0.27,0.52,1
0.27,0.55,1
0.27,0.58,1
0.27,0.61,1
0.27,0.64,1
0.27,0.67,1
0.27,0.7,1
0.27,0.73,1
0.285,0.52,1
0.285,0.55,1
0.285,0.58,1
0.285,0.61,1
0.285,0.64,1
0.285,0.67,1
0.3,0.52,1
0.3,0.55,1
0.3,0.58,1
0.3,0.61,1
0.3,0.64,1
0.315,0.52,1
0.315,0.55,1
0.315,0.58,1
0.33,0.52,1
0.33,0.55,1
0.41,0.66,2
0.41,0.67,2
0.41,0.68,2
0.41,0.69,2
0.41,0.7,2
0.41,0.71,2
0.41,0.72,2
0.41,0.73,2
0.41,0.74,2
0.42,0.65,2
0.42,0.66,2
0.42,0.67,2
0.42,0.68,2
0.42,0.69,2
0.42,0.7,2
0.42,0.71,2
0.42,0.72,2
0.42,0.73,2
0.42,0.74,2
0.42,0.75,2
0.43,0.63,2
0.43,0.64,2
0.43,0.65,2
0.43,0.66,2
0.43,0.67,2
0.43,0.68,2
0.43,0.69,2
0.43,0.7,2
0.43,0.71,2
0.43,0.72,2
0.43,0.73,2
0.43,0.74,2
0.43,0.75,2
0.43,0.76,2
0.43,0.77,2
0.44,0.62,2
0.44,0.63,2
0.44,0.64,2
0.44,0.65,2
0.44,0.66,2
0.44,0.67,2
0.44,0.68,2
0.44,0.69,2
0.44,0.7,2
0.44,0.71,2
0.44,0.72,2
0.44,0.73,2
0.44,0.74,2
0.44,0.75,2
0.44,0.76,2
0.44,0.77,2
0.44,0.78,2
0.45,0.62,2
0.45,0.63,2
0.45,0.64,2
0.45,0.65,2
0.45,0.66,2
0.45,0.67,2
0.45,0.68,2
0.45,0.69,2
0.45,0.7,2
0.45,0.71,2
0.45,0.72,2
0.45,0.73,2
0.45,0.74,2
0.45,0.75,2
0.45,0.76,2
0.45,0.77,2
0.45,0.78,2
0.45,0.79,2
0.46,0.61,2
0.46,0.62,2
0.46,0.63,2
0.46,0.64,2
0.46,0.65,2
0.46,0.66,2
0.46,0.67,2
0.46,0.68,2
0.46,0.69,2
0.46,0.7,2
0.46,0.71,2
0.46,0.72,2
0.46,0.73,2
0.46,0.74,2
0.46,0.75,2
0.46,0.76,2
0.46,0.77,2
0.46,0.78,2
0.46,0.79,2
0.47,0.6,2
0.47,0.61,2
0.47,0.62,2
0.47,0.63,2
0.47,0.64,2
0.47,0.65,2
0.47,0.66,2
0.47,0.67,2
0.47,0.68,2
0.47,0.69,2
0.47,0.7,2
0.47,0.71,2
0.47,0.72,2
0.47,0.73,2
